V1_0,T_0,beta,delta,p,c,xi,k,alpha,phi,gamma12,gamma21,gamma23,gamma32,r,mu
73.68363215135933,1000000.0,-4.461064583712983,-10.0,-10.0,-10.0,-10.0,-5.475704732344777,-10.0,-10.0,-0.8952953031078149,0.8872798919986592,-0.18251899322992138,1.0,-10.0,-6.618473282854082
73.68363215135933,1000000.0,-6.474767856578859,-10.0,-10.0,-10.0,-10.0,-4.418635716344283,-10.0,-10.0,-0.8952953031078149,0.8872798919986592,-0.18251899322992138,1.0,-10.0,-6.618473282854082
73.68363215135933,1000000.0,-4.4715307658753005,-10.0,-10.0,-10.0,-10.0,-5.446293823023052,-10.0,-10.0,-0.8952953031078149,0.8872798919986592,-0.18251899322992138,1.0,-10.0,-6.618473282854082
