2.1481135614667872,-4.819152904803689,-4.335511964663865,-6.432288067517072,-0.3020542024439108,-2.125738406463462,-0.06755001345940508,-1.5033588329805372
2.343305003305857,-4.8501989786634665,-5.8761307302191454,-6.370009230110056,-0.1876473018190013,-3.831775093396226,-0.5192769778685613,-2.632171835132084
2.0074519636793493,-4.806402482163123,-7.903609137326326,-6.470974079736146,-0.1783861355947643,-2.5635197878668903,-0.32702313105755343,-3.588345555266736
3.7755504786139067,-5.017920287086804,-4.740929609505849,-4.456462930927376,-2.3713541520753987,-1.053851079888163,-1.905367104878717,-0.007273818041079849
2.514021669424668,-4.857864927630999,-7.393576522144189,-6.6687027486035015,-0.1918164035351806,-2.923582076454735,-0.2578849667262153,-5.618835966094712
2.8645800779343986,-4.923664082189129,-5.498812191111967,-6.204314304940596,-0.6874967601138069,-2.6788497886210756,-0.427754950256921,-1.1092451957697478
2.5601824225735936,-4.884262210252195,-4.445626931890751,-6.296052379588578,-0.4746336413382982,-2.280428533793089,-0.2015587135258516,-2.9312022157272044
2.4379699194902176,-4.866538699388055,-6.527593170578579,-6.343219437641752,-0.34673298243240525,-2.3090670157906183,-0.3191379360883308,-3.6343794483078744
2.294156052786307,-4.8735306308668545,-6.900334789601821,-6.462927149237459,-0.3433709736836441,-2.730159478637399,-0.3064294670427281,-4.803285273817885
3.49832423098949,-4.998854600852553,-7.655182858726283,-4.424294777751346,-1.8883500861381248,-2.17399141057402,-2.2308802697093744,0.0
2.586820682576308,-4.8987957684076076,-4.467161625350816,-4.522307021310742,-1.2782962835945808,-4.449582544509303,-1.77846134244922,0.0
2.313063117781828,-4.85482410472623,-5.5754252800456365,-6.512437287378419,-0.3038920816400132,-5.79657485841885,-0.16971860662737734,-3.9671913361986246
2.009705409372714,-4.839270820483222,-5.105146644924476,-6.466187510931871,-0.12230115251652318,-5.446115001444446,-0.24619951538713503,-3.572532282315053
2.479533682826305,-4.894755617927183,-5.7920644472145515,-6.413413228477517,-0.3847562515941147,-4.435126640978858,-0.16610187137317536,-1.4576450180783174
