V1_0,T_0,beta,delta,p,c,xi,k,alpha,phi,gamma12,gamma21,gamma23,gamma32,r,mu
121.55088321278035,1e-10,-4.823619022281365,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-0.31032227860995304,-2.6933965091118743,0.006279071497809253,-3.221609170898451,-10.0,-10.0
121.55088321278035,1e-10,-6.147885480498041,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-0.31032227860995304,-2.6933965091118743,0.006279071497809253,-3.221609170898451,-10.0,-10.0
121.55088321278035,1e-10,-6.771563631317518,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-0.31032227860995304,-2.6933965091118743,0.006279071497809253,-3.221609170898451,-10.0,-10.0
