V1_0,T_0,beta,delta,p,c,xi,k,alpha,phi,gamma12,gamma21,gamma23,gamma32,r,mu
94.67216765915597,1e-10,-4.81053191536185,-10.0,-10.0,-10.0,-6.982279239931912,-10.0,-10.0,-10.0,-0.2814169121496121,-1.53125170053169,-0.004716029569483766,-2.805819553399743,-10.0,-10.0
94.67216765915597,1e-10,-6.788755322707539,-10.0,-10.0,-10.0,-6.279445584968061,-10.0,-10.0,-10.0,-0.2814169121496121,-1.53125170053169,-0.004716029569483766,-2.805819553399743,-10.0,-10.0
94.67216765915597,1e-10,-6.7575796296531285,-10.0,-10.0,-10.0,-5.971485634932595,-10.0,-10.0,-10.0,-0.2814169121496121,-1.53125170053169,-0.004716029569483766,-2.805819553399743,-10.0,-10.0
