V1_0,beta1,beta2,beta3,gamma12,gamma21,gamma23,gamma32
1.548952327323817,-4.7648913526980845,-6.246585423303338,-6.689861993714151,-0.08041978986070625,-2.0137783489835095,0.04787021882082552,-1.4882265632079568
4.167183650066826,-4.033147290202438,-6.574634006964755,-4.346629567714846,-3.4067095835405574,0.6953477162872352,-1.2812509378210155,0.9994738167030226
2.1346114756071177,-4.840544911368156,-5.694242965544754,-6.786230270206451,-0.24878762694731912,-2.537314712777535,0.22574416320924362,-2.3715890333129557
2.1384801855026088,-4.827012658018305,-6.640898691810808,-6.67308910222426,-0.1867753126984333,-3.38537419124451,-0.1013312934368656,-1.7708442666569992
2.163702977390912,-4.831062030416732,-6.9188708924168205,-6.410028445511899,-0.24325618058415477,-2.712864771919727,-0.06821839553216709,-3.688340352108408
1.6566184482853092,-4.752890822257907,-6.412826345292743,-6.938649446251699,-0.037406644393354636,-1.8589402555461267,0.26025244858921226,-1.96445691883191
2.4204733510717187,-4.867357177477294,-5.932154793902674,-6.3998626427662,-0.24224503762200464,-1.4602933456364642,-0.3922314390567164,-1.600167580563867
2.336126773212125,-4.8873301853425595,-5.537285347788613,-6.518084982486733,-0.3865421710993874,-2.13057565841626,0.013432096461164542,-3.3715363862967305
1.839622879010611,-4.829879493721018,-6.518151567459457,-6.909109212822487,-0.28181520838296126,-0.8696533492395171,0.3037833170308787,-1.0928863556029087
2.1697968359982815,-4.801202054155097,-4.8587324642996235,-4.330431782231881,-0.7147196133603853,0.9994710256000319,-1.3880202522170748,1.0
2.517141301404339,-4.885540871498614,-5.606000927408071,-6.221903934710265,-0.340246325351993,-2.5797581587513005,-0.4707585861904954,-1.7385397316752096
2.5783405905227186,-4.892262991370153,-5.169353021037032,-6.326610128342979,-0.2297252025826485,-0.5859279601129652,-0.428595111437891,-3.0090271414130383
2.704903594941396,-4.903820202015621,-5.224413783281876,-6.140414680563386,-0.343179026149381,-0.8955459109112716,-0.7815959454826763,-3.2641475174639085
2.570612257173674,-4.886692227670879,-5.889487306185257,-6.346549374433943,-0.3586187969464001,-1.9279278421171402,-0.3241659485278915,-1.4164250428335772
3.263665287940701,-4.652016460211524,-5.779343575246024,-4.382443231135298,-2.2243178435157995,1.0,-0.7993616121599221,1.0
2.1742679459489493,-4.841329290036628,-5.466998765949162,-6.901649944851906,-0.22006023897956162,-0.958471342749265,0.12246658320730451,-1.6596722615701536
2.39543131528468,-4.871869382699404,-5.863464677097099,-6.52093755422544,-0.2580772488741536,-3.718651192989336,-0.18026438820932028,-1.2790746752062025
2.4731754956802687,-4.876726963982611,-5.730412740521197,-6.277820784820583,-0.3717272776650785,-1.0310277946115625,-0.29138989079337024,-2.1880422767384387
2.240522957263442,-4.812206398012545,-4.662941011607773,-6.364310659240042,-0.08839775830312785,-1.2386934937603307,-0.5431319025329818,-2.3672442038362176
1.8703235464780283,-4.792635267071114,-4.139301866785477,-6.67587394300474,-0.0852902665689439,-2.002873975430888,-0.03955655961567972,-1.3200948532021344
1.7834527657166404,-4.774992998654413,-6.284154520856363,-6.503310844663778,-0.1212330944301847,-2.1544398645704366,-0.1903962108094046,-1.696414925268491
2.1161086994232954,-4.839330811081826,-6.980576410605,-6.71087337680887,-0.1725508384061599,-1.8257803329856137,0.12820639376846832,-1.0916435465272691
2.530081735733108,-4.892106770587543,-5.8118443775660165,-6.320425608175844,-0.4059295343362411,-3.2061392615382314,-0.36519286864464956,-1.5820773598668392
2.0955579787301093,-4.847635203682343,-4.375206326348862,-6.945169658521847,-0.28871045475348395,-2.659994244827196,0.1636097102222443,-1.1390613029321768
1.9075125266666193,-4.816891838185978,-4.935405891351094,-6.754223699538286,-0.23444968753454828,-2.260768024543573,0.08149715153399636,-1.4969112473278503
2.021969541608581,-4.537410888945277,-6.244980428366436,-4.364778943669303,-1.6343243559817575,0.7313962691891558,-0.34455489823871227,0.995433949410515
1.8123062667467638,-4.7722825685559,-5.32522080354112,-6.525158108883917,-0.06938319326953195,-3.2188964730551426,-0.41301819535742895,-2.6359280025196297
2.4601779145556226,-4.842566614042803,-5.285057402674159,-6.253954076661977,-0.16959723072608765,-2.190863026644005,-0.5292862445184893,-1.1522143233975977
2.2293247872850555,-4.829029704723744,-6.877169975624167,-6.587656267839725,-0.17842008466433457,-3.8888686518339988,-0.02370502535438689,-3.9743030583689496
2.463672083287264,-4.5608605077620235,-6.21854280610598,-4.341103876251764,-1.8378632182799604,0.6430537979206792,-1.143632064669208,1.0
2.31201495514281,-4.855878668706972,-5.761499501548954,-6.36436744134171,-0.3163200074626934,-2.9055577177817624,-0.34060394434267866,-3.270697977400951
2.006318806466498,-4.785767959388732,-4.128695427353237,-6.365712423079135,-0.22726266135400275,-2.1669649491667458,-0.3169980236172991,-2.1187369348782896
2.159979166836322,-4.830568137949474,-4.899543359605761,-6.582114879967985,-0.1289458646096327,-1.9401574097528034,-0.30839187436474136,-2.0938874403599788
1.8946952029715194,-4.833417429160246,-5.169142599151407,-6.741451887288083,-0.11573775877578765,-3.4671676066838435,-0.15868810166581357,-3.2323560137431095
2.205759396059497,-4.866564081425604,-5.397819928520025,-6.453654144705206,-0.42368093483918806,-1.5997310197347157,-0.156364639595963,-3.251930292882874
2.343116331507966,-4.810786180189003,-4.740359284065927,-6.4064028346581905,-0.0633869933344605,-1.8603037605459123,-0.4184923749653941,-1.6593541948937598
1.994523595678025,-4.815053971565725,-6.261160307666808,-6.361214506562817,-0.2765050187961692,-0.5758707164148464,-0.18868015271547922,-2.4233153965139906
2.339209450056786,-4.602258631932332,-5.643787245735582,-4.382507201367572,-1.5836384281833502,1.0,-0.6724812705489112,1.0
2.088539583080363,-4.823576281267524,-5.686886810476082,-6.495967886754325,-0.1584746953878655,-0.6136318051565703,-0.3881556873849994,-0.6592473078876354
2.0573821068937383,-4.832136071778056,-5.853369773037651,-6.458683821470676,-0.297963781303848,-2.288442479711506,-0.07992387886550704,-2.7269195380137026
1.7866005840860943,-4.528060618858763,-4.839542241645651,-4.323076971157283,-1.5681240876622915,0.9513888842647884,-0.7874180747105849,1.0
2.2168995169287484,-4.8434374298714795,-6.140014386495579,-6.8073314285419455,-0.19729116920060508,-1.0670407778805415,0.03674496822159132,-3.694325795437367
2.12229737265522,-4.827228242971693,-5.716304267358821,-6.373812690846803,0.03269885880571526,0.8647848598256024,-0.16902363620810132,-1.5169318091600017
2.291126487420916,-4.854557293310961,-6.94859298791563,-6.3153624580355645,-0.28560482572422924,-2.5438666954372575,-0.3120164657685738,-2.5505168078663694
2.093198062585296,-4.830311905892424,-6.26516292226489,-6.633646793337023,-0.2934513493201151,-3.1242323391141955,0.0189329220377429,-3.915629088536694
2.5897936204751524,-4.645868909232516,-4.948625378984227,-4.387685469421291,-1.6518069593507303,0.6445381696371584,-1.0473867930331988,0.9924807604866319
2.1680514185927033,-4.843859249600177,-5.110541393854189,-6.68054747614075,-0.19428484084729877,-2.4854033888448983,0.00835777859118408,-2.412087684136967
2.367113988728795,-4.880912880163664,-5.249181059162139,-6.671573882050382,-0.2808990364879332,-1.4733604282077668,0.08624723000699776,-3.4319875660117614
1.8751060515048996,-4.813966778214365,-5.100314986770465,-6.717759803664496,-0.23458986506831564,-3.777625592328348,0.030013680187333813,-3.041637056387577
2.4493028756510458,-4.861978307095933,-5.800167570260569,-6.473646097294822,-0.40036833648807135,-2.761052275434822,-0.08846589081448693,-3.014732884157122
2.0665174622616727,-4.795076848638881,-6.215547021763938,-6.332881052621951,-0.37742859011643237,-1.3558376510974426,-0.10196867392515203,-1.016799915334726
2.0155749411875066,-4.828291817121729,-5.5435982184319785,-6.696401551932956,-0.2762988759260853,-2.739342940825033,0.08808572694021886,-2.3573301197590077
1.7374121968332312,-4.791335399802938,-4.445964351699735,-7.0,-0.14235834293339855,-2.711938164284938,0.19410528972856397,-3.0320241261190355
2.2106118810737168,-4.874368074853539,-4.583485675100219,-6.509211337614365,-0.36792763449608823,-0.7722211707570478,0.07003673352282086,-3.1711095201441464
2.4406368290601517,-4.859964736648798,-5.86367496904629,-6.404009987511681,-0.3130011590849134,-2.2299317944876385,-0.3608667853322602,-2.226269094137805
2.507337231393903,-4.873651936212642,-6.815818728908187,-6.340297736500316,-0.456366054837342,-1.7790630294583714,0.13271648622422935,-2.3394548908127994
1.8109546820629863,-4.7991126701897215,-5.586859839226507,-6.853513444005975,-0.22400987860516386,-1.4914922933620902,0.10422220776124669,-2.2043757280714322
1.9785316019882309,-4.8302499434532535,-5.02196280237526,-6.557519399197076,-0.3308502519879027,-2.754080917687757,-0.175198081254424,-3.741093367162887
2.1535880944039607,-4.835539188385375,-4.4686799011977065,-6.378982441611101,-0.11347825788149767,-2.0377674120497766,-0.5298102069215539,-2.9726170425385243
2.233691899713532,-4.828978645592623,-6.027158774289571,-6.146254804081417,-0.13263632697388983,-0.8103142346143122,-0.9075020363606429,-3.8733653793267795
2.24634791068376,-4.855553361986054,-5.02846504118942,-6.329708018124615,-0.32772322820353667,-1.613698749332547,-0.323871802697062,-1.1756499685898494
1.9051564573899489,-4.821797110905971,-6.329897934370561,-6.612734289440847,-0.3443812756001179,-1.9815233017718332,0.04014167978565888,-2.7877840499676076
2.5085329127882288,-4.849394384397576,-5.448658808667136,-6.326426692572664,-0.21568415725648474,-2.4825572130172406,-0.30369264494595893,-1.8949471680177739
2.462194876267479,-4.890777910670607,-6.2383136538452755,-6.981218028646157,-0.258332485710928,-2.977776543118002,0.08532622962605023,-2.7334375717791914
2.515446812261049,-4.688700011780792,-6.5947759711688825,-4.416247678833893,-1.2145735311842256,0.9938438446639792,-1.333987347990506,0.9953626153815707
2.2020705510307064,-4.818432170797284,-5.532850759391862,-6.493315974671644,-0.23429777174450672,-1.8666175671105532,-0.04065719288504429,-2.9715049349327174
2.232546065104654,-4.841539215209026,-5.750706919820406,-6.712501424021811,-0.2099039108925461,-1.0281031953744184,-0.05548042133461722,-2.7460430906154873
2.5992045593814,-4.875521796716433,-5.023236270367794,-6.174721079463436,-0.2485872534099726,-2.500705263030943,-0.5007189904525708,-3.280124329505301
2.622051690687251,-4.873262045598686,-6.812913698630628,-6.190467934279068,-0.6141032492409594,-1.4322314430037317,-0.2193245830742164,-2.044543257467396
2.225556678944097,-4.831425878163401,-5.524140693315726,-6.467069582284795,-0.09631220807636609,-1.2821474396864438,-0.3903189432878682,-2.76285146418102
1.9734131145630394,-4.814705277688641,-5.395771906745586,-6.284864118703871,-0.20965550080391826,-0.5655672060841944,-0.5099960229743228,-1.9907740270780716
1.6962999054979684,-4.5020919122074,-5.695572266579682,-4.3741738587514485,-1.2341638130406618,0.935839156105234,-0.5955082222752166,0.9990025277472139
2.339815600920125,-4.842363258575946,-6.953051434143902,-6.451971794249789,-0.17602828283164812,-1.5968416630317213,-0.1796911284441492,-1.7617603410218086
2.2382933516469983,-4.822322172517048,-4.413337273505095,-6.597175061831083,-0.2638123733249596,-2.5834994954685526,-0.04144798171103497,-1.8295663321075244
2.033911451197897,-4.794014644241267,-5.250458573561601,-6.256173208461645,-0.08674136816175199,-1.5433953375305236,-0.7415367128568087,-2.374379659249004
2.19843363360834,-4.8127363834651105,-5.3662806948317066,-6.2690099941079485,-0.08806135445979572,-0.8831373486430893,-0.8279814196012225,-1.828024043406804
1.8091297282231777,-4.81288534534184,-6.376466121917921,-6.730734285689537,-0.15605615262930947,-1.7939906172894164,0.047432398591767184,-3.583941238271077
2.0863861437512723,-4.822825677491591,-5.978256217748609,-6.879548591051912,-0.04616131079985684,-0.6880390688249124,-0.15116860691555867,-1.9054326931664383
1.9291524005629874,-4.812479601363454,-4.290859518337806,-6.4992079244610395,-0.07044768976130644,-2.740278416936521,-0.27199602023352965,-1.4658696866076524
2.075280653825845,-4.796671123186286,-4.016225037991338,-7.0,0.013472573816820804,-3.0892510805610085,0.1401480073052323,-3.488163981507416
2.3735186722763495,-4.8611867888485,-6.289252330814749,-6.344300044571863,-0.3354006254756562,-2.592281587261159,-0.39949854195017587,-2.0707431274614785
1.641052938383895,-4.780648567996955,-4.073609395323289,-6.619059125577504,-0.15757512760767275,-1.3326363527930103,-0.10184148180503298,-2.9197375407121826
1.4141940397589883,-4.721185995783261,-5.532842594878215,-7.0,-0.004135066211720275,-2.500781435723819,0.18841260112754782,-1.7344175338345602
2.3802866837369,-4.861464402692978,-6.1820765750431645,-6.271770046670969,-0.30255128796950315,-2.662171257001956,-0.5595127685407079,-2.061849735851716
4.359812521021573,-4.020654481651664,-6.666210451687691,-4.36817740322615,-2.798605850724281,1.0,-1.9440470100207052,0.9920833695348196
1.6832869705470026,-4.747790369385871,-6.036571107044178,-6.57902569776982,-0.11188687985485524,-2.9730264725362554,-0.07187676797434585,-1.2080860974916678
2.278859977942027,-4.612199608534368,-5.381220649588884,-4.3264189952597985,-1.7945476926293336,0.7440907660825967,-0.5188148999770644,1.0
2.7325884809878267,-4.885941552464104,-6.678770311772958,-6.229242450566203,-0.4819836905061649,-3.897577403020423,-0.49140168374673615,-1.7840373698682472
2.2092264761001554,-4.826539400759526,-5.256271402467961,-6.457697090817069,-0.14073032358101456,-1.4354017133631867,-0.3689646529132833,-2.1654451688049248
4.260397862631241,-4.745485688792265,-5.199498679440045,-4.323866429294528,-2.7760069335198954,0.8272932699515634,-1.3075952810597002,1.0
1.7936985154659042,-4.79326263687747,-5.418629336006984,-6.602795801255125,-0.13969115560993975,-3.4950704316066923,-0.12193385894785266,-1.8415601049545571
1.644222455835891,-4.8008848996796765,-4.092316705871613,-6.986326694826402,-0.10293558081682885,-1.3443386740206995,0.23497077855138304,-1.950340411511768
2.4681832619205095,-4.864898469373628,-4.681721215190061,-6.385020799037787,-0.2090042772062572,-1.3371292957084142,-0.5521802602684996,-1.8029170378584487
2.240467277999981,-4.840483123713058,-5.28746490446906,-6.355575569942092,-0.4369291845065888,-2.933791996618646,-0.01276976995856029,-1.1582054140261877
2.1571730184435687,-4.832454825043978,-6.069462423770653,-6.634415665639782,-0.23177110728233816,-0.4775232103230247,-0.06062196961469435,-1.8042649500373125
2.4616645765733325,-4.84940282717421,-4.372654321756401,-6.446850547038517,-0.2751052828479317,-3.786087092345476,-0.3128385510852419,-1.9247431898590535
2.248225329482922,-4.840573414418242,-4.219112782297086,-6.563685741260635,-0.22228601933125125,-1.208988610646399,0.005570778034503043,-1.467657691313946
1.955660917773215,-4.8401593463066055,-4.664242677312629,-6.992682223380334,-0.13914889263542046,-1.8344003204016364,0.10864061559315676,-2.273470330143866
2.325440111818468,-4.849182243793583,-4.515515567499401,-6.349585387357009,-0.40180023922672126,-3.543637090082833,-0.41489118768550515,-1.1592225335939803
2.20374988715584,-4.843773948044502,-6.63642953751023,-6.392402772190394,-0.24417931434687168,-3.3153000536745707,-0.34149847601857813,-3.999206452762538
2.2456108145136016,-4.840364214728718,-5.80054982994923,-6.156554515350453,-0.35222101690807356,-1.5569675482412197,-0.9505069295462949,-3.7208798668478167
1.6894775535182258,-4.800232436799584,-5.556670909727002,-6.937379080268736,-0.08199366839641486,-3.904257000878432,0.16190361406933595,-3.2402907412418416
2.2406036102352864,-4.835125960346417,-4.9487147807905725,-6.6450637467213705,-0.03284491190749583,-1.652830068541665,-0.2691606551682119,-3.221720071712637
2.205658547209767,-4.848987985213702,-4.894033300626758,-6.609104616166611,-0.3777972006389157,-2.6689661973065117,0.1595292425660442,-3.680623883233255
2.084696702981832,-4.672181096818469,-6.255728629275711,-4.299418745833636,-1.5577345043345256,0.9903905733673654,-0.6070153212173918,1.0
2.59581553496589,-4.5809795100371495,-5.9216284906311705,-4.305223378181038,-2.033012820601893,0.9368338228728424,-0.7978335196525119,1.0
2.380400675485957,-4.868412273376791,-6.336475873183205,-6.333658235096067,-0.3521502551895409,-2.2867457144338355,-0.48086983138204276,-3.574607306035324
2.2385480446236348,-4.846116882938619,-5.489585794087612,-6.438054252761201,-0.1687264419673226,-2.4547867660824174,-0.26629546663749454,-2.7114266103161175
1.703380186437266,-4.790097368700803,-6.610654725111367,-7.0,-0.1043399793775155,-3.268344017155563,0.17213669852703367,-1.4511262694356708
1.9460904827391918,-4.824485095405504,-6.082832676826326,-6.8496442072456825,-0.21548240425547752,-2.8503503725249093,0.09329954228111449,-1.8812936788370322
2.210611995563528,-4.837852506082426,-5.314572516727603,-6.616566359714458,-0.24558840505204568,-1.3615869713440951,-0.12073293401713593,-0.7212634541951101
1.9400484589876819,-4.811268335869457,-6.151769329401623,-6.732630032783651,-0.18156853115115537,-3.738639632385957,-0.012891172646026749,-2.431744861052643
2.075574618019055,-4.863151166874841,-4.5522655454864,-6.542432462014727,-0.44606641634219046,-3.6853371019432943,0.024559385486252198,-2.0047376167473354
1.752995497105493,-4.77988729414713,-4.507225326117217,-6.480810992375291,-0.04719561585194386,-0.7593793042973973,-0.2952740960106076,-3.280203500485942
2.3490386743551808,-4.858266830168578,-4.616485276541078,-6.410188837294707,-0.20505534423927818,-1.5733010873883768,-0.4084014839618452,-3.143923907616614
2.482631009046084,-4.873956342251812,-5.582646656870786,-6.444304286236104,-0.21682252004886107,-1.9952893443955189,-0.37309063495396116,-3.501860963995863
2.1664779343515623,-4.870082269548694,-5.451311398618652,-6.72617474716593,-0.42723105723163857,-1.0000448174204055,0.23749456448676787,-1.4790154458738334
2.0898129215720247,-4.801689609466354,-5.831912977244498,-6.428271885081536,-0.17193797053128415,-3.5949230859110584,-0.4330635334815464,-1.5682464244492185
3.1212246669715618,-4.724191834135199,-4.516011127236015,-4.316619903842682,-2.4610203678803124,0.8860489886868183,-0.6496930301208131,1.0
2.590386875823208,-4.8970165099067,-6.459169179723809,-6.2114313318538725,-0.39809143902438116,-1.8930954726359073,-0.37158472876793336,-2.4358556747432223
2.0293126586402552,-4.83685407861134,-6.921623817276063,-6.6727195185780825,-0.2710773664004571,-2.2450488336275627,-0.015987059868768583,-1.2795457921837454
2.4333580974595916,-4.875149619084114,-6.395400724437232,-6.4168095409585115,-0.4017765667416493,-2.536567494164249,-0.0629826267009479,-1.5532096032407956
1.8369518496930177,-4.772688852247035,-6.309037215726403,-6.347935507521597,-0.23065566813177094,-2.261321681873451,-0.3491521997882078,-1.6192489109920907
1.9387159941536447,-4.8044033221637585,-4.864804572171184,-6.944183015566156,-0.13326782217478533,-2.8558033994840044,0.2746951994905728,-2.382704946424319
1.9195264952256126,-4.831315051604432,-6.30125684703543,-6.730893569962004,-0.06476990145460115,-2.505391229708596,-0.10996376627675818,-2.601271465772453
1.7527614787105672,-4.7634260021317285,-4.246710137185304,-6.90692713552001,-0.04809025649413405,-2.471561950904975,0.23615876447664688,-3.1148230633773504
1.719935987688484,-4.525497898716246,-5.638070264516413,-4.434500579617017,-1.077458350126087,0.9965790683014003,-1.402102522619428,0.9485156968368318
2.087790198471204,-4.853518938675793,-6.697057198425732,-6.803666849838642,-0.2413122416037941,-1.0177638958709665,0.029951862008319913,-0.8956442317443075
1.8189498775410209,-4.806229608245184,-5.155544250859495,-6.862924327275845,-0.15940567972675385,-3.0005835991048246,0.2984136738534289,-1.047875041916768
2.237061653654146,-4.864077453041095,-5.775018160102587,-6.670405397945626,-0.213298610341615,-3.2547678109337235,0.18393482144196538,-3.5474172633531835
2.3988583261185425,-4.8963582530123935,-6.338007542474396,-6.300760275687879,-0.28986879239662633,-3.5169952663002118,-0.6164142917789953,-2.1953662608370372
2.084259115870629,-4.802883728092493,-5.8749510070052615,-6.460616037451726,-0.2315397379524377,-2.9879975407551225,-0.2692592596753942,-1.1107962807352276
2.139502660026073,-4.681819993479259,-5.208694823335453,-4.402745468299788,-1.1861033511863548,0.9873980014726697,-0.7508206416705795,0.9694655982204136
2.0476139432420535,-4.784727889728703,-4.5563512924001985,-6.480028431139839,-0.08477583517598591,-1.8109642774160448,-0.15330109784980486,-2.066635046729589
2.0335741080292085,-4.8564020427254455,-6.196419261314387,-6.6643448995052665,-0.18441117459769876,-2.290618361389633,-0.2327228275003892,-2.1251464129181867
2.0248891002049354,-4.804271507326528,-6.111287231061832,-6.350560755366014,-0.22875959191537057,-2.6955210775921934,-0.36383479328723595,-3.8562858081126112
1.9291861868444942,-4.828983927166854,-5.630107291117656,-6.813183230682355,-0.1634132085400728,-1.1659421291996221,0.047675674130301354,-2.4543049000638675
2.87479552137778,-4.926609507195986,-6.812838487128836,-6.07478165335127,-0.4164816786333334,-3.9400919476552714,-0.8339479525173512,-2.430472836135914
2.2423175901211514,-4.872465738901458,-6.798727919889919,-6.875786791409161,-0.40784613647708845,-1.40573248039615,0.20701479115090526,-1.3749994109263661
1.9807433213619565,-4.808850760368151,-5.856752492272363,-6.376473852678082,-0.24132683503563793,-3.90481297799753,-0.3181776402261671,-2.6159253649691463
2.225294084725188,-4.853334208820647,-4.977643190786124,-6.327670681578918,-0.33062104729393,-2.336777049772542,-0.3720363072685968,-1.2806199991386897
1.8223389564167352,-4.800946090111587,-4.145959616929648,-6.511269462894163,-0.09589901460866927,-3.4189353988848277,-0.3695041325943356,-1.7118650515337543
2.2151483979245006,-4.860707073378392,-6.075038023359839,-6.545875016079485,-0.2600407553151481,-1.1062957999008052,-0.16846022349722506,-1.0326555328743605
2.173935443028606,-4.820976355106617,-6.797813869905492,-6.411932622117652,-0.14250051227619814,-1.605518422079853,-0.38824272862885,-2.8576716618231752
