V1_0,T_0,beta,delta,p,c,xi,k,alpha,phi,gamma12,gamma21,gamma23,gamma32,r,mu
300.4880411231663,1000000.0,-4.917149254569731,-10.0,-10.0,-10.0,-10.0,-6.7183824021916205,-10.0,-10.0,-0.11851445924195282,-0.5749632537165883,-0.28540362831507654,-1.3545787287048061,-6.01203167880829,-10.0
300.4880411231663,1000000.0,-4.471964700399496,-10.0,-10.0,-10.0,-10.0,-4.65904325490563,-10.0,-10.0,-0.11851445924195282,-0.5749632537165883,-0.28540362831507654,-1.3545787287048061,-6.01203167880829,-10.0
300.4880411231663,1000000.0,-5.6724293305913465,-10.0,-10.0,-10.0,-10.0,-5.917078971708971,-10.0,-10.0,-0.11851445924195282,-0.5749632537165883,-0.28540362831507654,-1.3545787287048061,-6.01203167880829,-10.0
