V1_0,T_0,beta,delta,p,c,xi,k,alpha,phi,gamma12,gamma21,gamma23,gamma32,r,mu
1411.4967292133663,1e-10,-4.929513736611778,-10.0,-10.0,-10.0,-5.59441710901987,-10.0,-10.0,-10.0,-1.2748683985427331,0.8139673867467843,-0.9339899633526875,0.9797090566577551,-10.0,-10.0
1411.4967292133663,1e-10,-6.7859205758535275,-10.0,-10.0,-10.0,-6.735282357841928,-10.0,-10.0,-10.0,-1.2748683985427331,0.8139673867467843,-0.9339899633526875,0.9797090566577551,-10.0,-10.0
1411.4967292133663,1e-10,-4.505261590147304,-10.0,-10.0,-10.0,-4.988296881750689,-10.0,-10.0,-10.0,-1.2748683985427331,0.8139673867467843,-0.9339899633526875,0.9797090566577551,-10.0,-10.0
